split,image_path,label_path,class_id,class_name,x_center,y_center,bbox_w,bbox_h,bbox_area,bbox_aspect_ratio,brightness,contrast
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_141.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_141.txt,14,belgi10,0.3828125,0.5734375,0.259375,0.415625,0.10780273437500001,0.6240601503759399,130.67726806640624,79.49708071154332
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_142.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_142.txt,14,belgi10,0.6195312500000001,0.5710937500000001,0.2515625,0.4140625,0.10416259765625001,0.6075471698113208,130.6769482421875,79.49767183392794
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_143.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_143.txt,14,belgi10,0.5750000000000001,0.62265625,0.41875,0.2609375,0.109267578125,1.6047904191616769,130.57158447265624,79.6019236740947
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_144.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_144.txt,14,belgi10,0.43046875,0.38515625000000003,0.42031250000000003,0.2609375,0.10967529296875,1.6107784431137726,130.46482177734376,79.6000507161653
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_145.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_145.txt,14,belgi10,0.38046875,0.57421875,0.2578125,0.4265625,0.10997314453125,0.6043956043956044,124.32310302734375,79.49770450105856
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_146.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_146.txt,14,belgi10,0.571875,0.56875,0.2625,0.44062500000000004,0.11566406250000001,0.5957446808510638,125.723740234375,80.11374475400989
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_147.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_147.txt,14,belgi10,0.42812500000000003,0.5703125,0.265625,0.4375,0.1162109375,0.6071428571428571,125.723466796875,80.11390352602119
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_148.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_148.txt,14,belgi10,0.571875,0.42812500000000003,0.43125,0.265625,0.11455078125000001,1.6235294117647059,125.624326171875,80.2094652607599
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_149.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_149.txt,14,belgi10,0.43203125000000003,0.5703125,0.4390625,0.2625,0.11525390625000001,1.6726190476190477,125.5198828125,80.20506149757644
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_15.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_15.txt,14,belgi10,0.39921875,0.6984375,0.2109375,0.33125000000000004,0.06987304687500001,0.6367924528301886,129.253955078125,73.6048623443081
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_151.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_151.txt,14,belgi10,0.7445312500000001,0.5281250000000001,0.2546875,0.434375,0.11062988281250001,0.5863309352517986,114.9580029296875,84.227429306457
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_152.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_152.txt,14,belgi10,0.25546875,0.52578125,0.2578125,0.4296875,0.11077880859375,0.6,114.95798583984374,84.22703901663387
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_153.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_153.txt,14,belgi10,0.5281250000000001,0.25859375,0.434375,0.2546875,0.11062988281250001,1.705521472392638,114.86424560546875,84.2999234037676
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_154.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_154.txt,14,belgi10,0.47578125000000004,0.7445312500000001,0.4390625,0.2546875,0.11182373046875001,1.7239263803680982,114.75832275390626,84.29119224832377
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_155.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_155.txt,14,belgi10,0.74375,0.5281250000000001,0.26875,0.4375,0.11757812499999999,0.6142857142857142,140.04205322265625,84.22700117038104
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_156.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_156.txt,14,belgi10,0.73984375,0.34296875000000004,0.2484375,0.4109375,0.10209228515625,0.6045627376425855,109.73760009765626,83.28851247240203
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_158.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_158.txt,14,belgi10,0.33984375,0.2609375,0.4140625,0.246875,0.10222167968750001,1.6772151898734176,109.636455078125,83.35839287807065
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_16.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_16.txt,14,belgi10,0.29609375,0.6609375000000001,0.2015625,0.325,0.0655078125,0.6201923076923077,127.4338671875,71.65147168764783
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_160.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_160.txt,14,belgi10,0.7390625000000001,0.34140625,0.253125,0.41718750000000004,0.1056005859375,0.6067415730337078,145.26197021484376,83.28808454029718
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_161.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_161.txt,14,belgi10,0.46953125,0.50546875,0.22968750000000002,0.4390625,0.10084716796875001,0.5231316725978647,103.3418798828125,75.84615489196355
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_162.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_162.txt,14,belgi10,0.52734375,0.50546875,0.2328125,0.43593750000000003,0.10149169921875001,0.5340501792114695,103.3416552734375,75.84644019612347
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_163.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_163.txt,14,belgi10,0.5078125,0.53046875,0.4375,0.2265625,0.09912109375,1.9310344827586208,103.2668798828125,75.90432908316659
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_164.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_164.txt,14,belgi10,0.49765625,0.47187500000000004,0.4296875,0.22812500000000002,0.09802246093750001,1.8835616438356162,103.16726806640625,75.89732490761608
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_165.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_165.txt,14,belgi10,0.4703125,0.50546875,0.234375,0.43281250000000004,0.10144042968750001,0.5415162454873645,151.65850341796875,75.84647482169116
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_167.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_167.txt,14,belgi10,0.66796875,0.5593750000000001,0.23593750000000002,0.446875,0.10543457031250002,0.527972027972028,115.361328125,73.84720119681768
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_168.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_168.txt,14,belgi10,0.5593750000000001,0.6640625,0.45,0.22812500000000002,0.10265625000000002,1.9726027397260273,115.2768359375,73.92736311500056
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_17.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_17.txt,14,belgi10,0.70625,0.6625000000000001,0.19687500000000002,0.328125,0.064599609375,0.6000000000000001,127.43354248046874,71.65167415748199
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_170.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_170.txt,14,belgi10,0.33437500000000003,0.56171875,0.23750000000000002,0.4453125,0.10576171875000001,0.5333333333333333,139.638466796875,73.84716653776975
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_172.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_172.txt,14,belgi10,0.7484375000000001,0.32734375000000004,0.24375000000000002,0.49843750000000003,0.12149414062500002,0.4890282131661442,117.7993359375,83.08346417362645
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_174.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_174.txt,14,belgi10,0.6765625000000001,0.25078125,0.48750000000000004,0.2390625,0.11654296875000002,2.03921568627451,117.5900146484375,83.1824883908995
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_175.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_175.txt,14,belgi10,0.2515625,0.32421875,0.24375000000000002,0.4921875,0.11997070312500001,0.4952380952380953,137.20049072265624,83.08369965694217
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_176.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_176.txt,14,belgi10,0.0921875,0.2984375,0.18125000000000002,0.465625,0.08439453125000002,0.389261744966443,118.4551953125,76.91876024798407
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_177.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_177.txt,14,belgi10,0.9070312500000001,0.30000000000000004,0.1859375,0.46875,0.087158203125,0.39666666666666667,118.45528076171875,76.91866574400628
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_179.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_179.txt,14,belgi10,0.7000000000000001,0.09375,0.4625,0.184375,0.08527343750000001,2.5084745762711864,118.23467529296875,77.01259296924572
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_18.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_18.txt,14,belgi10,0.6671875,0.7054687500000001,0.33125000000000004,0.1953125,0.06469726562500001,1.6960000000000002,127.3304345703125,71.76338141840947
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_180.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_180.txt,14,belgi10,0.09453125000000001,0.30000000000000004,0.1859375,0.46875,0.087158203125,0.39666666666666667,136.5448681640625,76.91886028733487
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_181.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_181.txt,14,belgi10,0.5671875000000001,0.31093750000000003,0.22812500000000002,0.42500000000000004,0.09695312500000001,0.5367647058823529,121.6926171875,81.54454857039045
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_182.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_182.txt,14,belgi10,0.43046875,0.30859375,0.22968750000000002,0.4265625,0.09797607421875001,0.5384615384615384,121.6928466796875,81.5440078570136
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_183.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_183.txt,14,belgi10,0.31171875000000004,0.4265625,0.4296875,0.215625,0.0926513671875,1.9927536231884058,121.576015625,81.64025844979764
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_184.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_184.txt,14,belgi10,0.6921875000000001,0.56953125,0.421875,0.22031250000000002,0.09294433593750001,1.9148936170212765,121.49799072265625,81.6290778967121
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_185.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_185.txt,14,belgi10,0.5703125,0.31015625,0.22187500000000002,0.43593750000000003,0.09672363281250002,0.5089605734767025,133.3070849609375,81.54415562743188
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_186.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_186.txt,14,belgi10,0.7406250000000001,0.2171875,0.171875,0.33437500000000003,0.05747070312500001,0.514018691588785,106.4842919921875,78.54799135332044
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_187.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_187.txt,14,belgi10,0.25859375,0.21875,0.1703125,0.3375,0.057480468750000006,0.5046296296296297,106.4841552734375,78.54831917510204
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_188.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_188.txt,14,belgi10,0.21796875000000002,0.25859375,0.33906250000000004,0.16718750000000002,0.05668701171875001,2.02803738317757,106.37590087890625,78.62294524710975
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_189.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_189.txt,14,belgi10,0.7828125,0.7429687500000001,0.34375,0.16718750000000002,0.05747070312500001,2.05607476635514,106.2819873046875,78.58681579596579
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_19.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_19.txt,14,belgi10,0.34140625,0.29609375,0.32656250000000003,0.1953125,0.06378173828125,1.6720000000000002,127.21904296875,71.75440105637487
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_190.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_190.txt,14,belgi10,0.74609375,0.2171875,0.1640625,0.3375,0.05537109375,0.4861111111111111,148.51587158203125,78.5483336536974
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_191.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_191.txt,14,belgi10,0.76328125,0.35625,0.13593750000000002,0.284375,0.0386572265625,0.4780219780219781,109.0648046875,76.75298984252366
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_192.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_192.txt,14,belgi10,0.23593750000000002,0.35625,0.13125,0.284375,0.03732421875,0.46153846153846156,109.0646826171875,76.75319278875902
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_193.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_193.txt,14,belgi10,0.359375,0.23750000000000002,0.290625,0.13125,0.03814453125,2.2142857142857144,108.95755615234376,76.83367437747602
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_194.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_194.txt,14,belgi10,0.6429687500000001,0.7625000000000001,0.2921875,0.13125,0.038349609375,2.226190476190476,108.84881103515625,76.79429825154789
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_195.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_195.txt,14,belgi10,0.76328125,0.35781250000000003,0.1390625,0.290625,0.040415039062500005,0.47849462365591394,145.9353271484375,76.75314031289548
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_196.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_196.txt,14,belgi10,0.76328125,0.56796875,0.15156250000000002,0.29531250000000003,0.04475830078125001,0.5132275132275133,119.7224072265625,79.81497134771465
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_197.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_197.txt,14,belgi10,0.24140625000000002,0.56171875,0.1546875,0.2890625,0.04471435546875,0.5351351351351351,119.72205322265626,79.8151937007692
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_198.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_198.txt,14,belgi10,0.5640625,0.23750000000000002,0.29375,0.15000000000000002,0.04406250000000001,1.958333333333333,119.60797119140625,79.9085098027833
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_199.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_199.txt,14,belgi10,0.43828125,0.7640625000000001,0.2890625,0.153125,0.0442626953125,1.887755102040816,119.50103515625,79.88041283927971
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_200.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_200.txt,14,belgi10,0.76171875,0.56875,0.15781250000000002,0.290625,0.04586425781250001,0.5430107526881721,135.277919921875,79.8152173319323
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_201.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_201.txt,14,belgi10,0.70859375,0.703125,0.15781250000000002,0.29375,0.046357421875000006,0.5372340425531915,123.42754638671875,79.02864566367603
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_203.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_203.txt,14,belgi10,0.7015625000000001,0.29453125,0.296875,0.15781250000000002,0.04685058593750001,1.8811881188118809,123.31008056640626,79.12965107740702
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_204.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_204.txt,14,belgi10,0.30000000000000004,0.70859375,0.30000000000000004,0.1609375,0.04828125000000001,1.8640776699029127,123.20239990234376,79.10657244074288
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_205.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_205.txt,14,belgi10,0.70625,0.703125,0.16875,0.30000000000000004,0.05062500000000001,0.5625,131.57203857421874,79.02864539434862
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_206.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_206.txt,14,belgi10,0.5750000000000001,0.7468750000000001,0.18125000000000002,0.33437500000000003,0.060605468750000016,0.5420560747663552,130.09231689453125,76.86328928557516
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_207.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_207.txt,14,belgi10,0.42421875000000003,0.74765625,0.17343750000000002,0.3296875,0.05718017578125001,0.5260663507109005,130.09211669921876,76.86319982708407
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_208.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_208.txt,14,belgi10,0.7468750000000001,0.42578125,0.33125000000000004,0.1765625,0.058486328125000014,1.8761061946902655,129.97627685546874,76.97493083311731
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_209.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_209.txt,14,belgi10,0.25,0.5750000000000001,0.3375,0.171875,0.058007812500000006,1.9636363636363638,129.86689453125,76.95945975020591
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_210.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_210.txt,14,belgi10,0.57421875,0.74609375,0.1703125,0.3296875,0.05614990234375,0.5165876777251185,124.9077197265625,76.86314625312484
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_211.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_211.txt,14,belgi10,0.52265625,0.45078125,0.3171875,0.4921875,0.15611572265625,0.6444444444444445,114.82880126953125,79.21371600178274
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_212.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_212.txt,14,belgi10,0.484375,0.45234375000000004,0.3125,0.5015625,0.15673828125,0.6230529595015576,114.82916259765625,79.21316706554926
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_214.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_214.txt,14,belgi10,0.55390625,0.5203125000000001,0.49843750000000003,0.3125,0.15576171875,1.5950000000000002,114.69419189453124,79.29801602908312
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_215.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_215.txt,14,belgi10,0.5203125000000001,0.446875,0.31562500000000004,0.5,0.15781250000000002,0.6312500000000001,140.1709033203125,79.21344426305451
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_216.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_216.txt,14,belgi10,0.37578125,0.44921875,0.3171875,0.4890625,0.15512451171875,0.6485623003194888,117.74005126953125,75.97732624871463
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_217.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_217.txt,14,belgi10,0.6234375000000001,0.45156250000000003,0.309375,0.5,0.1546875,0.61875,117.73976318359375,75.9773492339895
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_218.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_218.txt,14,belgi10,0.45,0.62421875,0.49375,0.3140625,0.15506835937500002,1.572139303482587,117.672626953125,76.04651398834008
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_22.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_22.txt,14,belgi10,0.7015625000000001,0.47968750000000004,0.21250000000000002,0.34375,0.07304687500000001,0.6181818181818183,122.7657177734375,78.74286602435133
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_220.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_220.txt,14,belgi10,0.375,0.44609375,0.31875000000000003,0.4921875,0.156884765625,0.6476190476190476,137.26038818359376,75.97770892930497
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_221.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_221.txt,14,belgi10,0.2421875,0.446875,0.3125,0.50625,0.158203125,0.617283950617284,129.44403076171875,76.12698332457826
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_223.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_223.txt,14,belgi10,0.44375000000000003,0.7585937500000001,0.5,0.3046875,0.15234375,1.641025641025641,129.3512744140625,76.2264198288155
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_224.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_224.txt,14,belgi10,0.5554687500000001,0.2390625,0.5046875000000001,0.30312500000000003,0.15298339843750003,1.6649484536082475,129.242236328125,76.26227906560416
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_225.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_225.txt,14,belgi10,0.24453125,0.4453125,0.3140625,0.5,0.15703125,0.628125,125.5558740234375,76.127066488319
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_226.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_226.txt,14,belgi10,0.16640625,0.4453125,0.2984375,0.496875,0.14828613281250003,0.60062893081761,142.498642578125,76.90124230136561
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_227.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_227.txt,14,belgi10,0.8382812500000001,0.4453125,0.29531250000000003,0.49375,0.14581054687500003,0.5981012658227849,142.49830322265626,76.90128524870177
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_228.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_228.txt,14,belgi10,0.4453125,0.8390625,0.503125,0.29375,0.14779296875000003,1.7127659574468086,142.17166259765625,77.02525218928959
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_229.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_229.txt,14,belgi10,0.5554687500000001,0.16484375,0.49531250000000004,0.2890625,0.14317626953125,1.7135135135135138,142.28040283203126,77.05961692278872
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_231.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_231.txt,14,belgi10,0.1875,0.7367187500000001,0.309375,0.5109375,0.1580712890625,0.6055045871559632,149.46153076171876,70.06826512019292
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_232.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_232.txt,14,belgi10,0.8140625,0.7359375,0.309375,0.515625,0.159521484375,0.6,149.4611572265625,70.06811477438099
