split,image_path,label_path,width,height,brightness,contrast,objects_count,has_label
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_198.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_198.txt,640,640,119.60797119140625,79.9085098027833,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_199.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_199.txt,640,640,119.50103515625,79.88041283927971,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_200.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_200.txt,640,640,135.277919921875,79.8152173319323,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_201.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_201.txt,640,640,123.42754638671875,79.02864566367603,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_203.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_203.txt,640,640,123.31008056640626,79.12965107740702,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_204.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_204.txt,640,640,123.20239990234376,79.10657244074288,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_205.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_205.txt,640,640,131.57203857421874,79.02864539434862,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_206.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_206.txt,640,640,130.09231689453125,76.86328928557516,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_207.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_207.txt,640,640,130.09211669921876,76.86319982708407,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_208.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_208.txt,640,640,129.97627685546874,76.97493083311731,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_209.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_209.txt,640,640,129.86689453125,76.95945975020591,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_210.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_210.txt,640,640,124.9077197265625,76.86314625312484,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_211.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_211.txt,640,640,114.82880126953125,79.21371600178274,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_212.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_212.txt,640,640,114.82916259765625,79.21316706554926,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_214.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_214.txt,640,640,114.69419189453124,79.29801602908312,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_215.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_215.txt,640,640,140.1709033203125,79.21344426305451,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_216.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_216.txt,640,640,117.74005126953125,75.97732624871463,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_217.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_217.txt,640,640,117.73976318359375,75.9773492339895,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_218.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_218.txt,640,640,117.672626953125,76.04651398834008,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_22.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_22.txt,640,640,122.7657177734375,78.74286602435133,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_220.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_220.txt,640,640,137.26038818359376,75.97770892930497,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_221.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_221.txt,640,640,129.44403076171875,76.12698332457826,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_223.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_223.txt,640,640,129.3512744140625,76.2264198288155,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_224.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_224.txt,640,640,129.242236328125,76.26227906560416,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_225.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_225.txt,640,640,125.5558740234375,76.127066488319,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_226.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_226.txt,640,640,142.498642578125,76.90124230136561,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_227.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_227.txt,640,640,142.49830322265626,76.90128524870177,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_228.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_228.txt,640,640,142.17166259765625,77.02525218928959,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_229.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_229.txt,640,640,142.28040283203126,77.05961692278872,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_231.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_231.txt,640,640,149.46153076171876,70.06826512019292,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_232.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_232.txt,640,640,149.4611572265625,70.06811477438099,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_234.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_234.txt,640,640,149.19181396484376,70.27369486042757,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_235.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_235.txt,640,640,105.53864501953124,70.06802547569373,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_237.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_237.txt,640,640,137.853896484375,72.71867913654843,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_238.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_238.txt,640,640,137.751025390625,72.84205713071613,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_239.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_239.txt,640,640,137.64033935546874,72.87499123728287,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_240.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_240.txt,640,640,117.1458642578125,72.71867968400883,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_241.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_241.txt,640,640,120.5795703125,79.35234264846719,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_242.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_242.txt,640,640,120.57950439453126,79.35277775386552,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_243.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_243.txt,640,640,120.48711669921875,79.43535362362041,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_244.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_244.txt,640,640,120.396318359375,79.44285413039377,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_246.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_246.txt,640,640,119.15623779296875,85.00120286606438,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_247.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_247.txt,640,640,119.15652099609375,85.0009496770595,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_248.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_248.txt,640,640,119.0542578125,85.08252964628906,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_249.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_249.txt,640,640,118.94845458984375,85.07273724219344,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_25.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_25.txt,640,640,132.23410888671876,78.7429170001793,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_251.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_251.txt,640,640,125.72766845703126,84.75172091082936,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_253.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_253.txt,640,640,125.63179931640624,84.83881392199089,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_254.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_254.txt,640,640,125.48287353515624,84.82171309486895,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_255.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_255.txt,640,640,129.2729443359375,84.75234281550927,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_258.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_258.txt,640,640,131.6795654296875,75.8068004762367,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_259.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_259.txt,640,640,131.63774658203124,75.82985091341676,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_26.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_26.txt,640,640,122.928701171875,77.09692037507632,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_260.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_260.txt,640,640,123.1476513671875,75.70658535597327,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_27.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_27.txt,640,640,122.9281689453125,77.09817764106373,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_29.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_29.txt,640,640,122.71442138671875,77.18060286766224,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_30.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_30.txt,640,640,132.071826171875,77.09804607244294,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_31.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_31.txt,640,640,120.2184326171875,81.65329508194158,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_32.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_32.txt,640,640,120.21864013671875,81.65305205483456,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_33.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_33.txt,640,640,120.11423583984374,81.74242235687998,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_34.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_34.txt,640,640,120.0058740234375,81.73134209071189,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_35.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_35.txt,640,640,134.78127685546875,81.65307664931755,1,True
train,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\train\belgi10_36.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\train\belgi10_36.txt,640,640,113.69025146484375,79.7055517585691,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_101.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_101.txt,640,640,149.4224755859375,72.97041259297265,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_102.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_102.txt,640,640,149.423505859375,72.97103344402242,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_108.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_108.txt,640,640,114.90333984375,72.3923042891353,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_110.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_110.txt,640,640,143.2029638671875,74.83514167616745,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_114.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_114.txt,640,640,132.78798828125,79.64486075683996,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_122.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_122.txt,640,640,143.41206298828126,77.4380384647084,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_125.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_125.txt,640,640,122.47841064453125,82.15361615995697,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_136.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_136.txt,640,640,105.348798828125,76.52155221658347,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_14.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_14.txt,640,640,142.39033203125,64.9798021825754,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_142.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_142.txt,640,640,131.41964599609375,76.71710040405549,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_144.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_144.txt,640,640,123.58387451171875,76.7173189544987,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_145.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_145.txt,640,640,139.84624755859375,75.8619643310099,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_147.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_147.txt,640,640,139.84587158203124,75.85943467941212,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_150.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_150.txt,640,640,126.60525390625,81.39882350202402,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_151.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_151.txt,640,640,126.60353271484375,81.4005918062433,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_157.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_157.txt,640,640,141.6745849609375,70.29223533375799,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_162.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_162.txt,640,640,138.662314453125,60.72379632525555,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_168.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_168.txt,640,640,101.14882080078125,60.434002761455396,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_170.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_170.txt,640,640,145.001552734375,72.51534120103882,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_175.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_175.txt,640,640,141.57197509765626,72.06137300760767,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_21.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_21.txt,640,640,127.35694091796876,82.94369179575035,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_31.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_31.txt,640,640,143.8649560546875,67.14560194673277,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_42.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_42.txt,640,640,139.432333984375,81.48887605270899,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_45.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_45.txt,640,640,138.48841796875,81.3911181212091,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_57.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_57.txt,640,640,131.33652099609375,75.6398966036379,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_8.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_8.txt,640,640,128.78460205078125,77.14504052782576,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_80.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_80.txt,640,640,114.95249755859375,78.83476952213347,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_81.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_81.txt,640,640,141.523203125,61.66618824881612,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_84.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_84.txt,640,640,113.47805419921875,61.66755005913475,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_85.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_85.txt,640,640,140.4186669921875,71.22404842744454,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_87.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_87.txt,640,640,140.41854248046874,71.22590097809407,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\basty_92.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\basty_92.txt,640,640,121.75092041015625,73.59688105655331,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_104.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_104.txt,640,640,126.42640625,79.8856627332286,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_110.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_110.txt,640,640,138.5580615234375,82.34717976699777,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_117.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_117.txt,640,640,120.80540283203125,80.92579935097683,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_12.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_12.txt,640,640,125.745849609375,73.60490591772447,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_120.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_120.txt,640,640,134.19462646484374,80.9260289526373,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_126.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_126.txt,640,640,121.67857177734375,80.11550464048781,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_132.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_132.txt,640,640,122.573369140625,78.70450532202607,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_134.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_134.txt,640,640,122.30035400390625,78.80190966386257,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_135.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_135.txt,640,640,132.42663330078125,78.70518692171522,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_137.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_137.txt,640,640,130.56994384765625,77.4779156125335,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_138.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_138.txt,640,640,130.46264892578125,77.58560098302554,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_140.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_140.txt,640,640,124.4298779296875,77.4779618040971,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_150.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_150.txt,640,640,129.27626220703124,80.11400217640053,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_157.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_157.txt,640,640,109.738076171875,83.28808206269188,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_159.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_159.txt,640,640,109.51403564453125,83.31335698682862,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_166.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_166.txt,640,640,115.36109130859376,73.84723645679058,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_169.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_169.txt,640,640,115.17182861328125,73.92716910487816,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_171.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_171.txt,640,640,117.799130859375,83.08356485050477,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_173.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_173.txt,640,640,117.7074609375,83.16163996294564,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_178.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_178.txt,640,640,118.23101318359375,76.98003742346192,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_2.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_2.txt,640,640,118.52053466796875,77.1802703990747,1,True
val,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\images\val\belgi10_20.jpg,C:\Users\Ansagan\Documents\Ansagan\Ansagan\dataset\labels\val\belgi10_20.txt,640,640,127.56624755859374,71.65169922539158,1,True
